mean_vel,std_vel,temp_ste,temp_mag,temp_roms,temp_mean,temp_tc,temp_zcr,temp_itv,temp_var,temp_std,temp_skewness,temp_kurtosis,temp_ce,temp_ce_norm,temp_crest,temp_max2min,temp_mag2rms,temp_rms2,temp_rssl,temp_mnp,temp_adp,temp_ety,temp_md,temp_iqr2,spec_f0,spec_ste,spec_mag,spec_sc,spec_si,spec_sim,spec_sfm,spec_flux,spec_sro,spec_var,spec_std,spec_skw,spec_kts,spec_max2min,spec_mag2rms,spec_mnp,spec_adp,spec_ety,spec_cov1,spec_cov2,spec_cov3,spec_peaks1,spec_peaks2,spec_peaks3,spec_peaks4,spec_peaks5,spec_peaks6,spec_peaks7,spec_peaks8,spec_peaks9,spec_peaks10,spec_peaks11,spec_peaks12,spec_power1,spec_power2,spec_power3,spec_power4,spec_power5,spec_iqr2,label
0.4297805072,0.0926113241,0.0722402219,0.2062759083,0.2037619960,0.3701669779,0.4564186189,0.3251028807,0.1440551007,0.0722402219,0.2037619960,0.2254834435,0.0352622914,0.1467200837,0.1467200837,0.2348895880,0.1440551007,0.2211926218,0.2037619960,0.2037619960,0.2344827586,0.6709313957,0.6292303083,0.7747409292,0.1998236807,0.0156862745,0.0463273713,0.1733782386,0.3459482650,0.3462332820,0.6607030178,0.9054043991,0.1422371636,0.3392857143,0.0324710642,0.1180813885,0.1165515695,0.0356415281,0.1538963456,0.1439583739,0.6250000000,0.2766078543,0.7449786943,0.0722402219,0.6944444444,0.4191962917,0.2238805970,0.0883977901,0.0987654321,0.1043771044,0.0993975904,0.1551724138,0.0097791045,0.0405540870,0.0754423166,0.0649203795,0.0191130022,0.0386664670,0.0753337026,0.0790555120,0.0778276293,0.0551553544,0.0565930452,0.1078424628,bom
0.5737349759,0.1162304541,0.0647268954,0.2003656030,0.1889636848,0.2592200262,0.3616884646,0.2530864198,0.1406891880,0.0647268954,0.1889636848,0.1971515883,0.0258150925,0.1070522020,0.1070522020,0.2508392862,0.1406891880,0.2516554759,0.1889636848,0.1889636848,0.0896551724,0.8596778526,0.6210035589,0.8276007228,0.2088519861,0.0313725490,0.0597772740,0.1783524904,0.2250727821,0.3262692938,0.6088699072,0.5512493205,0.1596580227,0.3214285714,0.0679715389,0.1990215839,0.1750977050,0.0477734842,0.2306855196,0.2095529326,0.6562500000,0.2318256386,0.6847640029,0.0647268954,0.6666666667,0.4064833504,0.1641791045,0.1381215470,0.1481481481,0.1313131313,0.1174698795,0.1120689655,0.0147652919,0.0408896889,0.0892440965,0.0401282495,0.0205479671,0.0371661251,0.0637384189,0.1016024721,0.0938126105,0.0562591685,0.0710761409,0.1461248093,bom
0.4906915813,0.1313524360,0.0203265012,0.0858936664,0.0799689421,0.4104200931,0.4026678826,0.3806584362,0.0517211288,0.0203265012,0.0799689421,0.1700208616,0.0110451632,0.0481951325,0.0481951325,0.1596105685,0.0517211288,0.1431407505,0.0799689421,0.0799689421,0.2275862069,0.6691831051,0.7422247249,0.8626241447,0.0868699539,0.2549019608,0.0167964641,0.0760313985,0.2105511692,0.1733991220,0.7953083233,0.7044466997,0.0649205438,0.3214285714,0.0160060617,0.0683670618,0.1832131093,0.0606507160,0.0927674508,0.1947394307,0.7812500000,0.1573033708,0.6986188531,0.0203265012,0.4722222222,0.4080303871,0.1194029851,0.0718232044,0.0946502058,0.1414141414,0.1355421687,0.5804597701,0.0102131110,0.0025778038,0.0140337872,0.0190723093,0.0100249018,0.0126485621,0.0138655517,0.0201500717,0.0282173440,0.0345715863,0.0219915498,0.0585642190,bom
0.4421951896,0.0677457297,0.0207271451,0.0869754243,0.0812208707,0.4403590444,0.6110706424,0.4547325103,0.0424742749,0.0207271451,0.0812208707,0.1469144159,0.0067355676,0.0578617213,0.0578617213,0.1162943100,0.0424742749,0.0927616988,0.0812208707,0.0812208707,0.2068965517,0.7099371767,0.8091560899,0.8714563015,0.0929106408,0.4549019608,0.0090360220,0.0445074188,0.3991411130,0.1078907305,0.8395641229,0.5824365844,0.0298921626,0.3392857143,0.0093205350,0.0436025945,0.1674072087,0.0434233762,0.0508767139,0.1682589722,0.4375000000,0.4321176831,0.7247384023,0.0207271451,0.0000000000,0.3880305741,0.0447761194,0.0331491713,0.0329218107,0.0808080808,0.4367469880,0.4425287356,0.0013907688,0.0089057670,0.0096630843,0.0396693922,0.0026374737,0.0074930774,0.0126713764,0.0208610614,0.0156991170,0.0193968013,0.0241767978,0.0326030202,bom
0.5137599030,0.0261523503,0.0296653485,0.1220956983,0.1073399616,0.5023555320,0.5337057799,0.3004115226,0.0348039963,0.0296653485,0.1073399616,0.1523383751,0.0029777710,0.0538866115,0.0538866115,0.0390922416,0.0348039963,0.0457789165,0.1073399616,0.1073399616,0.1793103448,0.7422281237,0.9237004304,0.8428252417,0.1344022979,0.2666666667,0.0155929664,0.0665558626,0.1763092711,0.1460490123,0.7907133005,0.5277132948,0.0549925658,0.2321428571,0.0176986674,0.0741039468,0.1653561481,0.0429946756,0.0745472289,0.1602446823,0.6875000000,0.2414527935,0.7364224192,0.0296653485,0.8333333333,0.4105825979,0.1940298507,0.1104972376,0.1316872428,0.1414141414,0.1626506024,0.1896551724,0.0070381901,0.0078103020,0.0677645977,0.0204180824,0.0089311516,0.0135499757,0.0346991221,0.0400540929,0.0255588664,0.0414454880,0.0361916436,0.0646653956,bom
0.5913318477,0.0342943228,0.0672318170,0.2150965923,0.1939757141,0.5843949488,0.5963551941,0.2222222222,0.0868175199,0.0672318170,0.1939757141,0.1500516964,0.0054682453,0.1178316650,0.1178316650,0.0918859719,0.0868175199,0.0532809627,0.1939757141,0.1939757141,0.1448275862,0.7924365778,0.8443255003,0.8024416739,0.2188582847,0.0352941176,0.0359591750,0.1295005642,0.2422836364,0.2578254591,0.6786612794,0.5593338405,0.1068896273,0.3214285714,0.0376740904,0.1316584043,0.1260239463,0.0265341631,0.1273746195,0.1431514027,0.6562500000,0.2318256386,0.7680352371,0.0672318170,0.0000000000,0.4112406902,0.4776119403,0.1933701657,0.1769547325,0.1851851852,0.6445783133,0.6293103448,0.0214036734,0.0267018820,0.0618922292,0.0394182134,0.0351450083,0.1326492695,0.0442996484,0.0883815374,0.2417244251,0.0468703012,0.0365072310,0.1241620090,bom
0.6596043228,0.0335661390,0.0550647713,0.1606437918,0.1688082245,0.5286148357,0.6889194723,0.3641975309,0.1377445320,0.0550647713,0.1688082245,0.1308058811,0.0383724811,0.1135786377,0.1135786377,0.2801964210,0.1377445320,0.2269871787,0.1688082245,0.1688082245,0.3172413793,0.5817685746,0.5829596007,0.8245702930,0.1439990912,0.0078431373,0.0183431009,0.0871015235,0.3459178233,0.1921200031,0.7709919275,0.7051022537,0.0631214275,0.4285714286,0.0140708265,0.0615704571,0.0861420224,0.0182872822,0.0468160917,0.0756247770,0.5625000000,0.3228063356,0.8715402017,0.0550647713,0.0000000000,0.4079653876,0.0000000000,0.0552486188,0.0658436214,0.0673400673,0.0813253012,0.1465517241,0.0158273040,0.0123714793,0.0176735977,0.0372519656,0.0123357750,0.0410501713,0.0346842367,0.0539120326,0.0401579046,0.0456056710,0.1418707977,0.0899849256,bom
0.6465140478,0.0264858866,0.0479972937,0.1739645421,0.1531138238,0.0686031277,0.5397204883,0.2427983539,0.0526019636,0.0479972937,0.1531138238,0.1508708210,0.0021318224,0.0777110083,0.0777110083,0.0401226556,0.0526019636,0.0399462339,0.1531138238,0.1531138238,0.0827586207,0.8721022071,0.9218309092,0.8423413538,0.1970133730,0.0274509804,0.0305402218,0.0909383978,0.1517825349,0.1796249093,0.7120647837,0.4162546105,0.1000982685,0.2321428571,0.0479736815,0.1564888274,0.3204875856,0.1162562458,0.2202880530,0.3400637359,0.5312500000,0.3609266637,0.4860737562,0.0479972937,0.0555555556,0.3950936259,0.0000000000,0.0055248619,0.0370370370,0.0673400673,0.0481927711,0.0459770115,0.0113172822,0.0156541196,0.0911460623,0.0537163332,0.0405697537,0.0292192515,0.1202241541,0.0495077825,0.0225510321,0.0323096794,0.0357560139,0.0621326778,bom
0.6599554207,0.0511265407,0.0649497210,0.1938489707,0.1894128549,0.2824408329,0.4118898339,0.2674897119,0.1437308991,0.0649497210,0.1894128549,0.1312247714,0.0267629443,0.1197924650,0.1197924650,0.2586505310,0.1437308991,0.1588642025,0.1894128549,0.1894128549,0.2000000000,0.7160017350,0.6017536597,0.8023736343,0.1798012364,0.2862745098,0.0625409826,0.1982438487,0.2677678657,0.3605234876,0.6303115958,0.6714200330,0.1874673808,0.3571428571,0.0574324988,0.1773969944,0.0904085547,0.0137714753,0.1259667784,0.0608175343,0.5312500000,0.3514829571,0.8950107777,0.0649497210,0.2500000000,0.4100001981,0.1343283582,0.0939226519,0.1481481481,0.1515151515,0.1536144578,0.4396551724,0.0106733330,0.0450495239,0.0222374334,0.0460421858,0.0239154431,0.0212591867,0.0618232959,0.0663998277,0.0742266071,0.0678488606,0.1093009321,0.1639055591,bom
0.6757023234,0.0326631376,0.0537512831,0.1747429802,0.1659573394,0.4607643632,0.4303564408,0.4135802469,0.1128635348,0.0537512831,0.1659573394,0.1364079301,0.0150920031,0.1206869720,0.1206869720,0.2097166372,0.1128635348,0.1729249777,0.1659573394,0.1659573394,0.2344827586,0.6810326303,0.6749555014,0.8633541258,0.1731171043,0.2627450980,0.0409761047,0.1461214296,0.3576520143,0.2883313054,0.6745635566,0.6512538303,0.1275319988,0.3750000000,0.0396906862,0.1367183092,0.1243770192,0.0274094071,0.1221230645,0.1128234260,0.6875000000,0.2236634856,0.8258867650,0.0537512831,0.4444444444,0.4320096777,0.1343283582,0.2154696133,0.1893004115,0.1851851852,0.1807228916,0.1695402299,0.0110184377,0.0157200524,0.0579426354,0.0500469197,0.0170477860,0.0241796233,0.0201261296,0.0670484343,0.0316138021,0.0544193097,0.1090792495,0.1247553572,bom
0.6704584599,0.0456546798,0.0967847853,0.2458262169,0.2479444277,0.5368104145,0.5406861332,0.3456790123,0.1903744867,0.0967847853,0.2479444277,0.1807397433,0.0308371615,0.1765478592,0.1765478592,0.2811331849,0.1903744867,0.1744006492,0.2479444277,0.2479444277,0.1862068966,0.7360119612,0.5860604268,0.7598236151,0.2236776626,0.3725490196,0.0579237389,0.1782885736,0.2806058611,0.3310987349,0.6090690481,0.6017878221,0.1527528408,0.3928571429,0.0625191740,0.1880312607,0.1617787693,0.0409366763,0.1725257293,0.1331580020,0.4375000000,0.4713453877,0.7708422737,0.0967847853,0.0277777778,0.3997808771,0.1940298507,0.1712707182,0.1481481481,0.2020202020,0.1716867470,0.2155172414,0.0184221367,0.0286878687,0.1300399592,0.0616928068,0.0660956195,0.0418200541,0.0656703218,0.1135847984,0.0774063642,0.0767506696,0.2111286669,0.1366337605,bom
0.7196553394,0.0565633720,0.1190718366,0.2920063243,0.2838644900,0.4450701084,0.5557754461,0.3024691358,0.1744409083,0.1190718366,0.2838644900,0.1584782723,0.0174981404,0.1971230371,0.1971230371,0.1953154012,0.1744409083,0.1164168790,0.2838644900,0.2838644900,0.3448275862,0.5415652673,0.6841952630,0.7780721366,0.2730184859,0.0274509804,0.0727513832,0.2145104316,0.2089186273,0.3828360119,0.6306408815,0.6747967481,0.2291079898,0.3214285714,0.0714782600,0.2058869426,0.1585634407,0.0466309101,0.2486601883,0.1946300202,0.7812500000,0.1658982049,0.7034628618,0.1190718366,0.1388888889,0.4114273281,0.2089552239,0.0773480663,0.0946502058,0.0774410774,0.1204819277,0.7873563218,0.0284367771,0.0427258146,0.1403582111,0.0394425861,0.0850604286,0.1425244681,0.1031756298,0.1012493042,0.2174059171,0.0990914149,0.2322340430,0.1656350058,regular
0.6581763243,0.0343641188,0.1479008114,0.3360447655,0.3260269204,0.3693864466,0.4293117462,0.3436213992,0.2737164166,0.1479008114,0.3260269204,0.1964304941,0.0371519319,0.2397206142,0.2397206142,0.3431950210,0.2737164166,0.3198048767,0.3260269204,0.3260269204,0.1517241379,0.7727855116,0.5301274797,0.7809801175,0.3248240122,0.3137254902,0.1234317881,0.2925404547,0.3410188314,0.4662369663,0.4982444999,0.4941934537,0.2643156467,0.3928571429,0.1317559570,0.3064945402,0.1144120355,0.0231956983,0.2715564704,0.1179199480,0.5625000000,0.3507919541,0.8084753007,0.1479008114,0.2222222222,0.4753989673,0.0895522388,0.0331491713,0.0658436214,0.0774410774,0.1174698795,0.1494252874,0.0253929951,0.0446202343,0.0215180894,0.0880086307,0.0520461712,0.0659064551,0.0514988394,0.1211457962,0.0929005894,0.1597559817,0.3860137062,0.2639875112,regular
0.5482178503,0.0689075443,0.0653415258,0.1841221335,0.1902010578,0.3131045633,0.4080038377,0.4094650206,0.1401118079,0.0653415258,0.1902010578,0.2397255435,0.0313286418,0.1349545619,0.1349545619,0.2470227491,0.1401118079,0.1788667608,0.1902010578,0.1902010578,0.2551724138,0.6511039723,0.6072363598,0.6753695591,0.1486702078,0.0078431373,0.0461629251,0.1736060831,0.3976857462,0.3448320470,0.6545673856,0.8897049036,0.1372598267,0.4642857143,0.0317784832,0.1162122004,0.0826304618,0.0162283282,0.1017048791,0.0671893039,0.7812500000,0.1658982049,0.8661325263,0.0653415258,0.0555555556,0.4219309161,0.1044776119,0.0773480663,0.0617283951,0.0707070707,0.0512048193,0.0603448276,0.0531182388,0.0182407052,0.0239410474,0.0590616232,0.0302869045,0.0666640253,0.0588800873,0.0466238367,0.0429573975,0.0586722899,0.0677509166,0.0993637705,bom
0.5219724772,0.0298760593,0.0718752619,0.1943109388,0.2030589891,0.4899227832,0.7366860179,0.4074074074,0.1427159517,0.0718752619,0.2030589891,0.1889614715,0.0257421572,0.1473075917,0.1473075917,0.2324193435,0.1427159517,0.1433714855,0.2030589891,0.2030589891,0.2965517241,0.5978935851,0.6269250185,0.8022425145,0.1673261432,0.8117647059,0.0176069677,0.0830510423,0.4142147187,0.1847933475,0.8217217110,0.7336781677,0.0837294632,0.4464285714,0.0143198073,0.0624600571,0.1277340150,0.0304433324,0.0592319336,0.1093666147,0.8437500000,0.1014841732,0.8153010936,0.0718752619,0.6666666667,0.4701225265,0.1044776119,0.1491712707,0.1522633745,0.1447811448,0.1596385542,0.1436781609,0.0246132354,0.0140298153,0.0472268795,0.0291409908,0.0152512241,0.0264347525,0.0241585951,0.0598830847,0.0462142768,0.0949577856,0.0861731854,0.0595587295,bom
0.5775644616,0.0359343351,0.4202358177,0.6254153382,0.6126164691,0.3971371226,0.6039635382,0.4423868313,0.3604472410,0.4202358177,0.6126164691,0.2393227158,0.0314924871,0.5098560788,0.5098560788,0.1967544649,0.3604472410,0.2086302506,0.6126164691,0.6126164691,0.4137931034,0.4732601492,0.6581882129,0.4064085753,0.5676504950,0.0000000000,0.2387511787,0.4481004755,0.3757188200,0.6426144745,0.3831329499,0.7828298086,0.3893187556,0.4642857143,0.2343471182,0.4365594701,0.1925970892,0.0607225879,0.5087889210,0.1965580570,0.5625000000,0.3414634146,0.6703191311,0.4202358177,0.6388888889,0.5470487293,0.0149253731,0.0276243094,0.0205761317,0.0202020202,0.0180722892,0.0431034483,0.2120257639,0.1083090751,0.0689716686,0.2781537437,0.1288620703,0.3289339264,0.2518606934,0.2368366249,0.2931373812,0.2335043027,0.5376261180,0.3260650517,ruim
0.6281893976,0.0142120556,0.4517937559,0.6785559127,0.6388309734,0.7825941516,0.4676805695,0.3950617284,0.3425184408,0.4517937559,0.6388309734,0.2002391098,0.0155813703,0.5353683962,0.5353683962,0.1592486276,0.3425184408,0.1542868494,0.6388309734,0.6388309734,0.4344827586,0.4498939688,0.7340683643,0.4906845667,0.6353892136,0.3137254902,0.2894184586,0.5209882017,0.4531765372,0.7038522672,0.3846720927,0.7720720409,0.4922258552,0.4285714286,0.2448967315,0.4482129824,0.0849982192,0.0175270150,0.4191904511,0.0963077210,0.4687500000,0.4400625347,0.8461796192,0.4517937559,0.3055555556,0.5667568822,0.1044776119,0.0607734807,0.0576131687,0.1346801347,0.1234939759,0.1063218391,0.2042193126,0.0405247026,0.3472921863,0.1394701597,0.1394257559,0.2391670868,0.2459467051,0.2711072714,0.3669154241,0.3271314731,0.5800823259,0.4535210398,ruim
0.5775803488,0.0608462234,0.2918204047,0.5336563400,0.4944571510,0.4251944359,0.5854446871,0.4279835391,0.2433737056,0.2918204047,0.4944571510,0.1726091073,0.0115355765,0.3845879400,0.3845879400,0.1252273273,0.2433737056,0.0893661454,0.4944571510,0.4944571510,0.2689655172,0.6298226826,0.7887517093,0.7537845295,0.5319706145,0.2549019608,0.1535945726,0.3625868689,0.3565073393,0.5676216055,0.4597028579,0.8091708571,0.3003681772,0.4285714286,0.1231452052,0.2936675536,0.0856695419,0.0171007765,0.2680676430,0.0794118446,0.5937500000,0.3132530120,0.8511356069,0.2918204047,0.1944444444,0.5151668376,0.2089552239,0.0883977901,0.0617283951,0.1111111111,0.1415662651,0.6206896552,0.0489998660,0.0277961418,0.1512407710,0.1006514152,0.0682993114,0.1279304278,0.0803838045,0.1490814084,0.2384935757,0.4502111356,0.3766902568,0.2699317525,ruim
0.5931129097,0.0854440581,0.1694154972,0.3762124077,0.3550435380,0.5335767848,0.5715803531,0.3662551440,0.1625519522,0.1694154972,0.3550435380,0.1747203140,0.0113762953,0.2650338641,0.2650338641,0.1000083437,0.1625519522,0.0828969757,0.3550435380,0.3550435380,0.2551724138,0.6511039723,0.8115072036,0.7664699173,0.3520300380,0.0039215686,0.0875494677,0.2473025383,0.3403287344,0.4290776321,0.5264652278,0.6642581520,0.1877912579,0.5000000000,0.0799357221,0.2218577352,0.1059673449,0.0237757941,0.2168523117,0.1198967563,0.4375000000,0.4713453877,0.7922072918,0.1694154972,0.7222222222,0.4867683612,0.1791044776,0.0718232044,0.0781893004,0.1178451178,0.0993975904,0.8045977011,0.0546605601,0.0473895446,0.1068893928,0.1400817452,0.0807369403,0.0839431234,0.1044208761,0.1635854311,0.1616363534,0.1521550243,0.2187318471,0.2130925837,bom
0.7755492778,0.0714480890,0.2226890279,0.4517545677,0.4201867332,0.7772708185,0.5800409144,0.4154294158,0.2777940049,0.2226894968,0.4201872718,0.1563063444,0.0153644198,0.3318795736,0.3327484143,0.2384387787,0.2777940049,0.1405448680,0.4201867332,0.4196494862,0.3837606247,0.5068807369,0.6405063719,0.7790179421,0.4533888404,0.3647058824,0.1304991372,0.3282554590,0.4350599277,0.5227646867,0.5021852031,0.6721315093,0.2882360577,0.4821428571,0.1046803330,0.2646767604,0.0420138141,0.0078012624,0.2045014254,0.0426276292,0.5937500000,0.3316853070,0.9470684535,0.2222215349,0.3333333333,0.4773865837,0.1194029851,0.2707182320,0.2098765432,0.2188552189,0.8855421687,0.8965517241,0.0326305575,0.0661952127,0.2139555171,0.0832936073,0.0455096084,0.1500703184,0.0742090609,0.2359782228,0.2405106627,0.1935033422,0.3247419819,0.2996524559,regular
0.7871917778,0.0080094053,0.1749731163,0.3893987236,0.3622534741,0.5757394140,0.5427349064,0.3868312757,0.2049729525,0.1749731163,0.3622534741,0.1446300625,0.0134470440,0.2868889909,0.2868889909,0.1708409363,0.2049729525,0.1215400984,0.3622534741,0.3622534741,0.4275862069,0.4661042263,0.7165174111,0.7802357531,0.3865901416,0.0235294118,0.1089101543,0.2970652723,0.4333527336,0.5001293875,0.5359962145,0.8128110623,0.2616427640,0.5178571429,0.0827243954,0.2269569825,0.0598209192,0.0124369906,0.2116102340,0.0808450420,0.6250000000,0.3039271485,0.8567771351,0.1749731163,0.3333333333,0.4195241307,0.1343283582,0.0939226519,0.0823045267,0.1111111111,0.1204819277,0.2155172414,0.0294693595,0.0662412390,0.1795472488,0.1102250504,0.1461449605,0.1206283478,0.1265093387,0.2291745902,0.1520458432,0.1091868284,0.1771600884,0.2770423904,regular
0.7773291697,0.0194388373,0.2131393747,0.4530130958,0.4091032931,0.5516823238,0.4564782476,0.4218106996,0.1929736394,0.2131393747,0.4091032931,0.1616471504,0.0063291013,0.3100515547,0.3100515547,0.1098617481,0.1929736394,0.0871745785,0.4091032931,0.4091032931,0.4482758621,0.4360776904,0.8106812259,0.8044973973,0.4678816060,0.0274509804,0.1546570155,0.3569682635,0.3557848020,0.5558825095,0.4978059122,0.7726468590,0.3499776397,0.4642857143,0.1347855972,0.3109142889,0.1034049744,0.0244024333,0.3210190146,0.1307139352,0.5937500000,0.3040368646,0.7871361605,0.2131393747,0.1388888889,0.4391857930,0.8358208955,0.3204419890,0.2345679012,0.2121212121,0.1957831325,0.2701149425,0.1839556353,0.0485823071,0.0677029699,0.0825826453,0.0792918181,0.1298840206,0.1672928269,0.2522593774,0.1832641272,0.1709019231,0.3133962784,0.3247510722,regular
0.7907621263,0.0089218330,0.2221852460,0.4610973412,0.4196077601,0.5314581998,0.4178414006,0.3600823045,0.1830068863,0.2221852460,0.4196077601,0.1763276548,0.0080786370,0.3124386661,0.3124386661,0.0858974393,0.1830068863,0.0934991798,0.4196077601,0.4196077601,0.4482758621,0.4337888910,0.8330801702,0.7807894623,0.4395531802,0.0313725490,0.1824229150,0.3791308484,0.3145449827,0.5743576228,0.4460432179,0.7211435197,0.3532979457,0.4464285714,0.1832709022,0.3761903011,0.1833006155,0.0600482333,0.4272390806,0.1906062336,0.7500000000,0.1470481710,0.6867917965,0.2221852460,0.7777777778,0.5531951489,0.0149253731,0.2320441989,0.1810699588,0.1818181818,0.1837349398,0.8994252874,0.0320744739,0.0858965453,0.4259126078,0.0551376361,0.0776421510,0.0872123211,0.1025723434,0.3720775666,0.1604468979,0.1745805579,0.2287587127,0.3167738098,regular
0.7914257358,0.0124739763,0.1642737257,0.3839858436,0.3482735507,0.2354695732,0.5395708490,0.3971193416,0.1629222444,0.1642737257,0.3482735507,0.1675600478,0.0083569005,0.2700566370,0.2700566370,0.1064008820,0.1629222444,0.1020766461,0.3482735507,0.3482735507,0.4413793103,0.4337819553,0.8153098591,0.8116484921,0.3800809184,0.0470588235,0.1005226665,0.2638891116,0.3334464493,0.4377118675,0.5631866237,0.6257848459,0.2632980597,0.5178571429,0.0991765295,0.2555888484,0.1533069173,0.0502744372,0.3335248297,0.2281287024,0.8437500000,0.1014841732,0.6534916560,0.1642737257,0.4444444444,0.5171604863,0.0149253731,0.0165745856,0.1316872428,0.1346801347,0.1144578313,0.1178160920,0.0316502633,0.0389032903,0.0790555418,0.1605019770,0.2102260756,0.0900154516,0.0461100410,0.2379674381,0.1056713757,0.1160892171,0.1935487947,0.2359742245,bom
0.7849408953,0.0100919285,0.3358621983,0.5544906860,0.5373905247,0.3417890893,0.3552996163,0.3765432099,0.3219707860,0.3358621983,0.5373905247,0.1930008566,0.0198115206,0.4402689076,0.4402689076,0.2019647653,0.3219707860,0.1485850401,0.5373905247,0.5373905247,0.4000000000,0.4875191631,0.6709112590,0.6944106492,0.5139867004,0.0392156863,0.3222757159,0.5577362660,0.4563858459,0.7325228136,0.3725064354,0.7484104850,0.5347930020,0.5357142857,0.2652972839,0.4700824642,0.0894663939,0.0246922245,0.4815081854,0.1137637944,0.8125000000,0.1248339973,0.8200578069,0.3358621983,0.0555555556,0.3799970964,0.0746268657,0.1160220994,0.0987654321,0.1111111111,0.1716867470,0.1551724138,0.0750671219,0.0391230691,0.1879176193,0.2748892644,0.1559374076,0.1630708903,0.1177329632,0.4244473196,0.1943260618,0.2189147924,0.4521058811,0.4653457242,regular
0.7880212609,0.0132269180,0.1848337751,0.4226157936,0.3747855824,0.4410001951,0.4719665419,0.4300411523,0.1558169260,0.1848337751,0.3747855824,0.1387907179,0.0044620886,0.2882133557,0.2882133557,0.0724043168,0.1558169260,0.0593687770,0.3747855824,0.3747855824,0.3655172414,0.5239489321,0.8614723833,0.8932549208,0.4511527509,0.0549019608,0.1254505816,0.3101639733,0.3702625717,0.5003806183,0.5595403423,0.7378198834,0.3416918651,0.5357142857,0.1145562981,0.2804516177,0.1329427207,0.0403357482,0.3533102582,0.2027381907,0.5312500000,0.3703703704,0.6918376012,0.1848337751,0.8055555556,0.4728330429,0.0447761194,0.3149171271,0.2427983539,0.1986531987,0.1656626506,0.1637931034,0.0273697633,0.0560734380,0.1218764973,0.0443081768,0.1526715967,0.1290476869,0.0200141828,0.2755696093,0.1942408567,0.1569735602,0.1982672560,0.2655079985,bom
0.7672207138,0.0323116321,0.1630847819,0.3733021099,0.3466940343,0.2823014523,0.3962450871,0.4279835391,0.2288756992,0.1630847819,0.3466940343,0.1561802464,0.0115618789,0.2893919149,0.2893919149,0.2310551037,0.2288756992,0.1517269891,0.3466940343,0.3466940343,0.4620689655,0.4292525319,0.6467965107,0.7742026249,0.3642112960,0.4000000000,0.1300819052,0.3383363499,0.4112632289,0.5435834325,0.5311628099,0.8429577347,0.3209335660,0.5357142857,0.0891041569,0.2383406772,0.0572924056,0.0171315373,0.2670074611,0.1055566255,0.6875000000,0.2414527935,0.8176958234,0.1630847819,0.6666666667,0.4401594575,0.0895522388,0.1270718232,0.1111111111,0.1279461279,0.2228915663,0.5459770115,0.0208994865,0.0394908643,0.0495788085,0.0842238197,0.0437635436,0.0993446395,0.0705926854,0.1407632189,0.2672170065,0.1041308592,0.2039918950,0.2559508680,bom
0.7910324309,0.0361146897,0.1229015100,0.3048996347,0.2897173462,0.5853009227,0.4992499029,0.4691358025,0.2158477412,0.1229015100,0.2897173462,0.1107055824,0.0239467838,0.2414582214,0.2414582214,0.2765610177,0.2158477412,0.2379180644,0.2897173462,0.2897173462,0.5172413793,0.3672056361,0.5970914456,0.8849400449,0.2997349108,0.8431372549,0.0768561442,0.2230800842,0.4918977324,0.3922681094,0.6138027133,0.6100418949,0.2292933539,0.5535714286,0.0747376558,0.2121361899,0.1271541950,0.0321717629,0.2078062658,0.1309841991,0.6875000000,0.2236634856,0.8005664614,0.1229015100,0.4166666667,0.4272506283,0.0597014925,0.1657458564,0.1522633745,0.1245791246,0.1114457831,0.1034482759,0.0176329249,0.0584267031,0.0897423180,0.0159417042,0.1888703208,0.0652097272,0.0757624992,0.1241685272,0.0811187755,0.0900448869,0.1413645041,0.1858851850,bom
0.8395648769,0.0345072237,0.1091695083,0.2995148320,0.2683187171,0.5105232347,0.4745265576,0.4958847737,0.1355336798,0.1091695083,0.2683187171,0.1496433050,0.0070450162,0.2251849010,0.2251849010,0.1274379703,0.1355336798,0.1102598984,0.2683187171,0.2683187171,0.4551724138,0.4360776904,0.7884950924,0.8222976029,0.3164831325,0.0470588235,0.0800556236,0.2385823915,0.4768998458,0.4200715659,0.5936222924,0.6575465707,0.2222570998,0.6071428571,0.0674535786,0.1979944893,0.0880896023,0.0223382578,0.2101844188,0.1254690110,0.5937500000,0.3132530120,0.7975438872,0.1091695083,0.1388888889,0.4463467148,0.0447761194,0.2375690608,0.2057613169,0.1818181818,0.1536144578,0.1465517241,0.0143910564,0.0150012368,0.0459288334,0.0597452948,0.0629872926,0.1225663748,0.0219639821,0.1141428983,0.0875770567,0.1053177447,0.1133904404,0.2010806457,bom
0.8750330249,0.0478619977,0.1279254148,0.3083305592,0.2972699028,0.5101608452,0.4627258329,0.5041152263,0.2353655304,0.1279254148,0.2972699028,0.1837372555,0.0253918234,0.2383923094,0.2383923094,0.3070382648,0.2353655304,0.2012392391,0.2972699028,0.2972699028,0.4827586207,0.3977471125,0.5737964293,0.8357157796,0.2928769993,0.4313725490,0.0990555643,0.2682511462,0.3894523782,0.4541178216,0.5662356213,0.7070743805,0.2615852281,0.5357142857,0.0895808122,0.2391762182,0.1397160182,0.0500674519,0.3302067924,0.2269886713,0.6562500000,0.2588235294,0.6792789519,0.1279254148,0.3055555556,0.4555038643,0.0597014925,0.0718232044,0.0823045267,0.0707070707,0.0722891566,0.0919540230,0.0207900114,0.0132689875,0.0516504516,0.0585291946,0.0447889119,0.1161404552,0.0470342277,0.1032312698,0.1039833616,0.1487143720,0.1313877731,0.2314077686,bom
